Link,Title_x,Release_Date,ViewRating_x,Runtime_x,Genres_x,Description_x,Title_y,ViewRating_y,Genres_y,Budget,DomesticGross,WorldwideGross,Description_y,Keywords,Runtime_y
/title/tt0123381/,The Annunciation,(1984), ,100 min,Drama,,,,,,,,,,
/title/tt0087428/,The Hotel New Hampshire,(1984),R,109 min,"Comedy, Drama",The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,,,,,,,,,
/title/tt0087892/,A Passage to India,(1984),PG,164 min,"Adventure, Drama, History","Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.",,,,,,,,,
/title/tt0087981/,Razorback,(1984),R,95 min,"Horror, Thriller","As a vicious wild boar terrorizes the Australian outback, the husband of one of the victims is joined by a hunter and a farmer in a search for the beast.",,,,,,,,,
/title/tt0087222/,The Evil That Men Do,(1984),R,90 min,"Action, Drama, Thriller",A professional killer comes out of retirement to investigate and avenge the brutal murder of an old friend.,,,,,,,,,
/title/tt0086873/,All of Me,(1984),PG,93 min,"Comedy, Fantasy, Romance","A dying millionaire has her soul transferred into a younger, willing woman. However, something goes wrong, and she finds herself in her lawyer's body - together with the lawyer.",,,,,,,,,
/title/tt0087980/,The Razor's Edge,(1984),PG-13,128 min,"Drama, Romance, War",He had everything and wanted nothing. He learned that he had nothing and wanted everything. He saved the world and then it shattered. The path to enlightenment is as sharp and narrow as a razor's edge.,,,,,,,,,
/title/tt0087932/,The Pope of Greenwich Village,(1984),R,121 min,"Action, Comedy, Crime",Two cousins unknowingly rob the mob and face the dangerous consequences.,,,,,,,,,
/title/tt0088322/,Under the Volcano,(1984),R,112 min,Drama,A day in the life of a self-destructive British consul in Mexico on the eve of World War II.,,,,,,,,,
/title/tt0087852/,Ordeal by Innocence,(1984),PG-13,90 min,"Mystery, Thriller",Dr Calgary returns home from an expedition and goes looking for a hitchhiker whom he gave a lift to two years previously in order to return the man's address book. He discovers the man has been executed for his mother's murder.,,,,,,,,,
/title/tt0088015/,Ronia: The Robber's Daughter,(1984), ,126 min,"Adventure, Drama, Family",,,,,,,,,,
/title/tt0085486/,Emmanuelle IV,(1984),R,92 min,"Drama, Romance",,,,,,,,,,
/title/tt0090009/,She,(1984),Not Rated,106 min,"Action, Adventure, Fantasy","In a post-apocalyptic world, She aids two brothers' quest to rescue their kidnapped sister. Along the way, they battle weird creatures before standing against the odds to defeat the evil Norks.",,,,,,,,,
/title/tt0087268/,Flashpoint,(1984),R,93 min,"Action, Crime, Drama","Two U.S. border patrolmen find a buried 20+ year old jeep in the desert with a skeleton, riffle and $800,000. They keep the money. Suddenly, the FBI shows a lot of interest in the car.",,,,,,,,,
/title/tt0086955/,Best Defense,(1984),R,94 min,"Comedy, War","A military weapons engineer struggles to do his job responsibly, while a hapless tank commander has to live with the consequences in combat years later.",,,,,,,,,
/title/tt0088395/,Where the Boys Are,(1984),R,94 min,Comedy,"Four college coeds, travel to Fort Lauderdale for their Easter week of Spring Break, and become involved in a series of adventures and misadventures.",,,,,,,,,
/title/tt0087250/,La femme publique,(1984), ,113 min,Drama,,,,,,,,,,
/title/tt0087629/,The Little Drummer Girl,(1984),R,130 min,Drama,"An American actress with a penchant for lying is forcibly recruited by Mossad, the Israeli intelligence agency, to trap a Palestinian bomber, by pretending to be the girlfriend of his dead brother.",,,,,,,,,
/title/tt0086902/,Year of the Jellyfish,(1984),Not Rated,110 min,Drama,"Chris, a sexy teenager who appears mostly bare-breasted on the French Riviera, has a crush on Romain, her mother's lover. In reaction to her inability to attract his attention, she experiments with other risque affairs.",,,,,,,,,
/title/tt0087019/,Cal,(1984),R,102 min,"Drama, Thriller, Romance",,,,,,,,,,
/title/tt0087412/,The Story of O 2,(1984), ,108 min,Drama,,,,,,,,,,
/title/tt0088315/,Swann in Love,(1984),R,110 min,"Drama, Romance",,,,,,,,,,
/title/tt0086992/,The Bostonians,(1984),Not Rated,122 min,"Drama, Romance",A Boston feminist and a conservative Southern lawyer contend for the heart and mind of a beautiful and bright girl unsure of her future.,,,,,,,,,
/title/tt0087777/,The Naked Face,(1984),R,105 min,"Action, Mystery, Thriller",A Chicago psychoanalyst's patient and secretary are murdered and he becomes the police's prime suspect despite his claims that someone is trying to frame him.,,,,,,,,,
/title/tt0087677/,The Man from Majorca,(1984), ,106 min,"Action, Crime, Thriller",,,,,,,,,,
/title/tt0086877/,Alphabet City,(1984),R,85 min,"Crime, Drama, Thriller","A New York City drug dealer decides to get out of the business, but has to flee from mobsters.",,,,,,,,,
/title/tt0088111/,The Shooting Party,(1984), ,98 min,"Drama, Romance","While Europe stands on the brink of World War I in Autumn 1913, Sir Randolph Nettleby hosts a weekend of shooting on his estate for European aristocrats.",,,,,,,,,
/title/tt0087260/,Finders Keepers,(1984),R,96 min,Comedy,,,,,,,,,,
/title/tt0086884/,The Ambassador,(1984),R,97 min,"Action, Drama, Thriller","An American ambassador to Israel tries to bring peace to the Middle East conflict through unconventional methods, but his efforts are hampered at every turn and his personal life threatened.",,,,,,,,,
/title/tt0087060/,Ciske the Rat,(1984), ,180 min,"Crime, Drama, Thriller",A poor 11-year-old schoolboy with a heart of gold grows up in 1930s Amsterdam.,,,,,,,,,
/title/tt0087042/,Cheech & Chong's the Corsican Brothers,(1984),PG,82 min,Comedy,"Superfecund twins Louis and Lucien, who can feel pain from each other's injuries, revolt against a tyrannical regent who holds France under his iron fist.",,,,,,,,,
/title/tt0087537/,Kaos,(1984),R,187 min,"Comedy, Drama, Romance",Five stories by Luigi Pirandello set in turn-of-the-century Italy.,,,,,,,,,
/title/tt0088318/,A Sunday in the Country,(1984),G,90 min,Drama,"An elderly painter whose son visits with his family on the weekends, is also surprised by a visit from his still-single daughter.",,,,,,,,,
/title/tt0089683/,Nickel Mountain,(1984), ,88 min,Drama,,,,,,,,,,
/title/tt0087034/,Carmen,(1984),PG,152 min,"Drama, Music, Romance","In 1820s Spain the soldier Don José falls in love with the fiery and charismatic factory worker Carmen. Conflicts and grievances multiply, however, as it becomes apparent their views on love and commitment are fundamentally incompatible.",,,,,,,,,
/title/tt0087835/,"Oh, God! You Devil",(1984),PG,97 min,"Comedy, Fantasy","George Burns returns as God, and as Satan. They battle over the soul of a young rock star who is willing to sell his soul to the devil.",,,,,,,,,
/title/tt0087284/,Fort Saganne,(1984), ,180 min,"Drama, History, War",,,,,,,,,,
/title/tt0087742/,The Vultures,(1984), ,106 min,"Action, Comedy, Drama","In 1943 in Tunisia, a unit of the French Foreign Legion fights the Germans over possession of a bank treasure in gold bars.",,,,,,,,,
/title/tt0088040/,The Holy Innocents,(1984),PG,107 min,Drama,"Spain, 1960s. People from a very poor family work in the country, at the service of a rich family of landowners...",,,,,,,,,
/title/tt0085289/,Dog Day,(1984), ,101 min,"Action, Crime, Drama",,,,,,,,,,
/title/tt0087730/,Misunderstood,(1984),PG,91 min,Drama,Busy and often absent father must take care of his two boys after his wife dies. They all live in Tunisia because of their father's job. The older boy is handling the difficult changes much better than the younger one.,,,,,,,,,
/title/tt0087429/,The House of God,(1984),R,108 min,"Comedy, Drama",,,,,,,,,,
/title/tt0088041/,Farewell to the Ark,(1984), ,127 min,"Fantasy, Mystery, Romance","A surreal, isolated village sees its inhabitants gradually leave behind their mutual traditions and superstitions as they leave for the city. Among them are two cousins who love each other and who get into a quarrel with other villagers.",,,,,,,,,
/title/tt0087520/,The Twin,(1984), ,104 min,Comedy,"Matthias Duval is in love, but he can't choose between the two twin sisters Betty and Liz Kerner. To pick up the two sisters, he invents his own twin brother and will play both characters.",,,,,,,,,
/title/tt0087433/,Yellow Earth,(1984),TV-PG,89 min,"Drama, History, Music",,,,,,,,,,
/title/tt0087287/,Lady Libertine,(1984),R,83 min,"Drama, Romance",Tale of erotic romance in turn of the century England.,,,,,,,,,
/title/tt0287398/,Rope Torture,(1984), ,71 min,Drama,,,,,,,,,,
/title/tt0462699/,Conan the Future Boy: The Big Giant Robot's Resurrection,(1984), ,49 min,"Animation, Adventure, Family",,,,,,,,,,
/title/tt0088028/,Lensman,(1984),PG-13,107 min,"Animation, Adventure, Sci-Fi",,,,,,,,,,
/title/tt0086479/,Tricheurs,(1984), ,94 min,Drama,,,,,,,,,,
/title/tt0087328/,The Home and the World,(1984),Not Rated,140 min,Drama,,,,,,,,,,
/title/tt0087627/,Black List,(1984), ,83 min,Action,,,,,,,,,,
/title/tt0086484/,Tuareg: The Desert Warrior,(1984),PG-13,97 min,"Adventure, Action",,,,,,,,,,
/title/tt0085335/,Chuchelo,(1984), ,127 min,Drama,Unpopular girl being bullied in her class.,,,,,,,,,
/title/tt0088312/,In the Jaws of Life,(1984), ,95 min,"Comedy, Drama, Romance",,,,,,,,,,
/title/tt0088133/,Slagskämpen,(1984),Not Rated,95 min,"Mystery, Action, Thriller","""The Inside Man"" is based on a real-life incident during the days of the Cold War when a Soviet submarine was spotted in Swedish waters.",,,,,,,,,
/title/tt0087196/,Das Eismeer ruft,(1984), ,78 min,Adventure,"1934 in Prague in Czechoslovakia, several children set forth to save the shipwrecked passengers who are on brash ice in the Arctic Ocean.",,,,,,,,,
/title/tt0087706/,Memed My Hawk,(1984),PG-13,110 min,Drama,"In 1920s Turkey, young peasant Memed elopes with beautiful Hatche, who was promised in an arranged marriage to the local potentate Abdi Aga's son, and later joins a group of bandits.",,,,,,,,,
/title/tt0088093/,MacArthur's Children,(1984),PG,125 min,"Comedy, Drama, War",,,,,,,,,,
/title/tt0091816/,Quilombo,(1984), ,114 min,Drama,,,,,,,,,,
/title/tt0088075/,Secret Places,(1984),PG,98 min,Drama,Secret Places follows the story of schoolgirls in England during WW2.,,,,,,,,,
/title/tt0087566/,Class Relations,(1984), ,126 min,Drama,"After making the domestic servant pregnant, a woman who doubles his age, a young man of only seventeen years from the German bourgeoisie is sent by his family to the United States in order to avoid a huge scandal.",,,,,,,,,
/title/tt0087238/,Fanny Pelopaja,(1984), ,100 min,Crime,,,,,,,,,,
/title/tt0088466/,Ake and His World,(1984), ,99 min,Drama,,,,,,,,,,
/title/tt0087270/,Fleshburn,(1984),R,90 min,Thriller,,,,,,,,,,
/title/tt0174308/,Una,(1984), ,110 min,"Drama, Romance","A romantic thoughtful interview intended student list entirely changed the lives of two people, professors and eminent students.",,,,,,,,,
/title/tt1392100/,Bandhana,(1984),Not Rated,139 min,"Drama, Musical, Romance",A doctor falls in love with his student.,,,,,,,,,
/title/tt0427971/,Tutku,(1984), ,83 min,Drama,"When a mother and daughter fall in love with the same man, things get out of control.",,,,,,,,,
/title/tt0087289/,Frankenstein 90,(1984), ,100 min,"Comedy, Horror, Sci-Fi",An obsessed scientist assembles a living being from parts of exhumed corpses.,,,,,,,,,
/title/tt0087959/,Love in a Fallen City,(1984), ,93 min,"Drama, Romance, War",A cynical playboy pursues an introverted divorcee in the decadence of Hong Kong on the eve of the 1941 Japanese invasion.,,,,,,,,,
/title/tt0195624/,A Man of Principle,(1984), ,90 min,Drama,,,,,,,,,,
/title/tt0125549/,Tengoku ni ichiban chikai shima,(1984), ,102 min,Drama,A high school girl travels to the island of New Caledonia and has magical adventures.,,,,,,,,,
/title/tt0189709/,Main Theme,(1984), ,101 min,"Drama, Romance",,,,,,,,,,
/title/tt0151590/,Misi Mókus kalandjai,(1984), ,80 min,"Animation, Adventure, Family",,,,,,,,,,
/title/tt0123248/,Run Chrissie Run!,(1984),PG,90 min,"Action, Adventure, Crime",,,,,,,,,,
/title/tt0086557/,Thieves After Dark,(1984), ,98 min,"Crime, Drama, Romance",A couple goes on the run after being accused for a crime they didn't commit.,,,,,,,,,
/title/tt0087873/,Pallet on the Floor,(1984), ,90 min,"Crime, Drama","Rape, murder and blackmail result when the town's most beautiful woman gets married.",,,,,,,,,
/title/tt0088118/,The Silent One,(1984),PG,95 min,"Adventure, Drama, Family","A mythological children's tale about the friendship between a deaf mute boy, Jonasi, and a rare white turtle.",,,,,,,,,
/title/tt0462689/,Leilet al quabd al Fatma,(1984),PG-13,120 min,"Crime, Drama",,,,,,,,,,
/title/tt0086988/,Le bon plaisir,(1984), ,108 min,"Drama, Romance","In Paris, a women's bag, which contains an embarrassing letter from the french president, is stolen.",,,,,,,,,
/title/tt0087907/,Pessi and Illusia,(1984), ,77 min,"Family, Fantasy",,,,,,,,,,
/title/tt0305333/,Breakout,(I) (1984), ,61 min,"Adventure, Family",,,,,,,,,,
/title/tt0085261/,Bockshorn,(1984), ,103 min,Drama,,,,,,,,,,
/title/tt0438833/,Elite Devassa,(1984), ,90 min,Drama,,,,,,,,,,
/title/tt0088462/,Kill the Referee,(1984), ,82 min,Thriller,"Michel,a referee has to suffer the consequences of having whistled a penalty against a team which is supported by football hooligans.",,,,,,,,,
/title/tt0139657/,Os Trapalhões e o Mágico de Oróz,(1984), ,93 min,"Family, Comedy, Fantasy",,,,,,,,,,
/title/tt0408978/,Kung mahawi man ang ulap,(1984), ,110 min,Drama,"Catherine goes through all the travails of a young woman, who had to deal with a scheming stepfather out to dupe her of her inheritance.",,,,,,,,,
/title/tt0087927/,Polar,(1984), ,97 min,"Crime, Thriller",A private detective ponders another profession until a mysterious woman hires him to solve her roommate's murder.,,,,,,,,,
/title/tt0087709/,Memórias do Cárcere,(1984), ,185 min,Drama,Graciliano Ramos' period he spent in prison after being considered a subversive element by the government.,,,,,,,,,
/title/tt0087856/,Other Halves,(1984), ,106 min,Drama,A middle-class woman and Maori boy who lives on the streets meet in drug rehab and kindle a friendship.,,,,,,,,,
/title/tt0086657/,Últimas tardes con Teresa,(1984), ,105 min,Drama,A handsome hoodlum charms his way into the life of a pretty rich girl in 1950s Barcelona.,,,,,,,,,
/title/tt0087043/,The Invisible Man,(1984), ,89 min,"Sci-Fi, Drama",,,,,,,,,,
/title/tt0143776/,Koichiro Uno's Wet and Swinging,(1984), ,55 min,Comedy,,,,,,,,,,
/title/tt0087693/,Le matelot 512,(1984), ,100 min,Drama,"Max, who dreams of adventures, abandons his studies at 18 to become involved in the navy. He becomes the sailor 512.",,,,,,,,,
/title/tt0156072/,Shree Krishnaparanthu,(1984), , ,"Drama, Horror, Romance",,,,,,,,,,
/title/tt0165376/,Mahjong Horoki,(1984), ,109 min,Drama,"A mahjong neophyte loses everything to game master only to hone his skills, take on all challenges and plan for an ultimate revenge match.",,,,,,,,,
/title/tt0297920/,Whale Hunting,(1984), ,112 min,Drama,"A disillusioned student meets a eccentric beggar and a mute prostitute he falls in love with. Together, without money, they cross South Korea to help the girl go home.",,,,,,,,,
/title/tt0086212/,Barbarous Street,(1984), ,107 min,"Crime, Drama","Daniel Chetman is tired of the violent neighborhood, and takes on the local gangster Mathias Hagen and his tugs.",,,,,,,,,
/title/tt0085775/,Katapult,(1984), ,87 min,"Comedy, Drama",,,,,,,,,,
/title/tt0125126/,The Deserted City,(1984), ,105 min,Drama,,,,,,,,,,
/title/tt0088447/,Zaveshchaniye professora Douelya,(1984), ,91 min,"Drama, Sci-Fi",,,,,,,,,,
/title/tt0086591/,The Winds of Jarrah,(1984), ,80 min,"Drama, Romance",Australia 1946. A young woman escapes from an unhappy affair to become tutor to three children who are being raised by their uncle.,,,,,,,,,
/title/tt0326978/,The Street of Desire,(1984), ,125 min,Drama,A valet at a fancy nightclub hatches a plot to punish those responsible for his father's death.,,,,,,,,,
/title/tt0087741/,Moord in Extase,(1984), ,99 min,"Crime, Drama, Thriller",De Cock & Vledder investigate the robbery of an armored truck which leads to several murders.,,,,,,,,,
/title/tt0135043/,W no higeki,(1984), ,108 min,Drama,,,,,,,,,,
/title/tt0087989/,Reflections,(1984), ,100 min,"Romance, Drama","A stoic historian rents a lodge for the summer in the idyllic Irish countryside to finish his biography of Sir Isaac Newton, but his attention refocuses on his landlords, the dysfunctional lower-upper class Lawless family.",,,,,,,,,
/title/tt0086878/,Bian cheng,(1984), ,104 min,Drama,,,,,,,,,,
/title/tt0245826/,Challenge,(1984), ,152 min,Drama,"The story of a young un-employed youth, who instead of despairing uses his skills to earn tons of money to show to the world that anything is possible if there is will to do it.",,,,,,,,,
/title/tt0086293/,El señor Galíndez,(1984), ,85 min,Drama,"Two men who do dirty work for a mysterious Mr. Galíndez, whom they have never seen, are asked to train a new recruit.",,,,,,,,,
/title/tt0359513/,Appassionata,(1984), ,129 min,"Biography, Drama","Tsuya Shimamura, is born in Kyoto as the second daughter of a tea trader who dies before her birth. Tsuya, who loves painting more than anything and is hopeless at housework, attends art school.",,,,,,,,,
/title/tt0085312/,Les cavaliers de l'orage,(1984), ,100 min,"Adventure, Drama, Action",A married polish doctor has a lover who disappears at the Battle of the Dardanelles in 1915.,,,,,,,,,
/title/tt0199153/,Xin fei hu wai chuan,(1984), ,89 min,"Action, Adventure","In the great tradition of Hsu Tseng Hung's The Silver Fox and Chang Cheh's Lengend of the Fox comes this exciting adventure, where the only thing between all the clan leaders and certain death is one young woman.",,,,,,,,,
/title/tt0088276/,The Price of Love,(1984), ,110 min,"Drama, Romance",,,,,,,,,,
/title/tt5302552/,Bhat Dey,(1984), ,142 min,Drama,A story of poverty and hunger.,,,,,,,,,
/title/tt0085554/,Flight to Berlin,(1984), ,91 min,Drama,A woman is being taken from her German hotel to be interrogated by police agents.,,,,,,,,,
/title/tt0088209/,Surorile,(1984), , ,Drama,The life of three sisters during WW2 and after the installation of the communist regime.,,,,,,,,,
/title/tt0089028/,Dirty Story,(1984), ,99 min,Drama,"The director of one of Finland's largest company, United Metal, discovers the company's Chairman dead in the office. A chain of bribes unravels.",,,,,,,,,
/title/tt0085171/,Annas Mutter,(1984), ,93 min,Drama,"Based on the real case of Marianna Bachmeier from 1981, the film tells the story of a mother calmly and resolutely firing seven shots at the killer of her little daughter Anna in the courtroom.",,,,,,,,,
/title/tt0088253/,Thais,(1984), ,99 min,Drama,,,,,,,,,,
/title/tt0222054/,John the Fearless,(1984), ,78 min,"Animation, Adventure, Crime","Sailor Jan/John cleans up his home town plagued by thieves and becomes known as fearless. His jealous cousin tries to scare him, but things end badly. Now an outlaw, John teams up with a local servant to slay a shapeshifting demon.",,,,,,,,,
/title/tt0090289/,Wangan Doro,(1984), ,100 min,"Drama, Romance",,,,,,,,,,
/title/tt0087531/,Kamienne tablice,(1984), ,135 min,"Drama, Romance",,,,,,,,,,
/title/tt0087114/,Een dagje naar het strand,(1984), ,85 min,"Comedy, Drama",,,,,,,,,,
/title/tt0087836/,Ohan,(1984), ,112 min,,,,,,,,,,,
/title/tt0087576/,Kun Hunttalan Matti Suomen osti,(1984), ,81 min,Comedy,An arrogant and self-confident businessman tries to assure people of a small village that he can turn the village's economy better with planning new factories.,,,,,,,,,
/title/tt0088198/,Strikebound,(1984), ,101 min,Drama,"The dramatised story of a coal-miners' strike in 1930s Australia, in the small south Gippsland town of Korumburra. The story is told through the struggles of Agnes and Wattie Doig, two Scottish immigrants, who were real people.",,,,,,,,,
/title/tt0141881/,Sudden Love,(1984), ,100 min,"Drama, Romance","Still reluctant to call it quits on her dying marriage, a conventional Athenian housewife gets caught up in a whirlwind romance with a successful man. Will this deliciously dangerous affair lead to true love or sharp disappointment?",,,,,,,,,
/title/tt0142851/,Skazka o tsare Saltane,(1984), ,53 min,"Animation, Adventure, Family",Czar marries one of three sisters and they have a son. The other two consumed by jealousy throw the girl and the boy into the sea. They end up on an island where the boy meets a magical swan who grants wishes. The boy uses three.,,,,,,,,,
/title/tt0087564/,Klaani: Tarina Sammakoitten suvusta,(1984), ,120 min,"Crime, Drama, Romance",,,,,,,,,,
/title/tt3585698/,Zámek Nekonecno,(1984), ,95 min,Drama,,,,,,,,,,
/title/tt0087102/,Crónica dos Bons Malandros,(1984), ,82 min,Comedy,"Living in expeditions, a gang of friendly Malandro Lisboetas is one day contacted by mysterious Italian (from the Mafia, it is assumed) to steal part of the Lalique Collection, at the Calouste Gulbenkian Foundation Museum.",,,,,,,,,
/title/tt0086951/,Bereg,(1984), ,141 min,Romance,,,,,,,,,,
/title/tt0168683/,Don Chisciotte,(1984), ,100 min,"Adventure, Comedy, Drama","A self-proclaimed ""knight"" and his hapless squire travel the Spanish countryside, attacking ""giants"" that are really windmills in his attempt to win the love of the fair Dulcinea.",,,,,,,,,
/title/tt0140349/,Malá carodejnice,(1984), ,96 min,"Animation, Family, Fantasy",,,,,,,,,,
/title/tt0083834/,De mica en mica s'omple la pica,(1984), ,115 min,Crime,,,,,,,,,,
/title/tt0087169/,Dos mejor que uno,(1984), ,92 min,Comedy,,,,,,,,,,
/title/tt0083776/,Cuarteles de invierno,(1984), ,115 min,Drama,"A boxer and a singer are hired by the Armed Forces to entertain the people of a small town. When their personalities and principles get them in trouble with the authorities, they support each other as they face their destiny.",,,,,,,,,
/title/tt0084710/,The Mirror,(1984), ,88 min,"Drama, Romance","A man who killed the son of the owner of the land they worked on for hanging on his wife, bury him in the barn. From this moment on, a spiritually tense process begins for the man and his wife.",,,,,,,,,
/title/tt0279225/,"Meu Homem, Meu Amante",(1984), ,90 min,Drama,,,,,,,,,,
/title/tt0175818/,Komediant,(1984), ,90 min,Drama,,,,,,,,,,
/title/tt6878328/,Huckleberry no Bouken,(1984), , ,"Animation, Adventure",The adventures of an orphan boy Huckleberry and an escaped slave together on a raft along the Mississippi.,,,,,,,,,
/title/tt0086917/,Atómstöðin,(1984), ,95 min,Drama,"""The Atom Station"" deals with the most controversial issue in Iceland after World War II: the attitude towards the NATO base in Keflavik.",,,,,,,,,
/title/tt0086284/,Sestricky,(1984), ,85 min,"Comedy, Drama",,,,,,,,,,
/title/tt0347701/,The Old Curiosity Shop,(1984),G,72 min,"Animation, Adventure, Comedy",The classic fictional tale of the adventures of Little Nell and her grandfather have been brought to the screen in this high quality entertaining animated feature for your kids and family.,,,,,,,,,
/title/tt0203616/,Make-up,(1984), ,137 min,Drama,,,,,,,,,,
/title/tt0086897/,Angela's War,(1984), ,97 min,"Drama, War","Angela serves during Finland's Continuation War (1941-1944) as a nurse at a war hospital. There she meets Thomas Schmidt, a German officer who, in part, lost his memory due to her injuries. They fall in love.",,,,,,,,,
/title/tt0085161/,Among the Cinders,(1984),R,104 min,Drama,"Teen Nick is estranged from his family, and blaming himself for his Maori mate's climbing death. He runs away to his straight talking grandfather - who takes him bush - and loses his virginity to Sally.",,,,,,,,,
/title/tt0089706/,Notre mariage,(1984), ,95 min,Drama,,,,,,,,,,
/title/tt0216798/,Hare tokidoki satsujin,(1984), ,98 min,"Comedy, Mystery",Kanako returns from the USA to a troubled mother who witnessed a man leaving a murder scene and is consequently under persistent threat. For the time being.,,,,,,,,,
/title/tt0085617/,Gracias por el fuego,(1984), ,95 min,Drama,,,,,,,,,,
/title/tt0268419/,Levé krídlo,(1984), ,81 min,"Drama, Family, Romance",,,,,,,,,,
/title/tt0140795/,Aikalainen,(1984), ,72 min,Drama,,,,,,,,,,
/title/tt0088127/,Sista leken,(1984), ,97 min,Thriller,"Viktor heads off for his usual summer vacation to some islands where he can ostensibly look for antiques for his wife's shop in Stockholm. Once on the islands, he makes friends with a little girl.",,,,,,,,,
/title/tt0089771/,Papirfuglen,(1984), ,90 min,"Crime, Drama","The young Oslo lawyer Helen sees a man fall from a balcony, and realizes afterwards it's her father. Suicide or murder?",,,,,,,,,
/title/tt0086922/,Das Autogramm,(1984), ,92 min,"Action, Drama, Thriller",,,,,,,,,,
/title/tt0241618/,The Miracle of Umitsubame Joe,(1984), ,134 min,"Action, Drama, Crime",,,,,,,,,,
/title/tt0263552/,I kathodos ton 9,(1984), ,122 min,"Adventure, War",Near the end of the Greek Civil War the last DSE rebels of the Taygetus mountain range try to reach the sea alive.,,,,,,,,,
/title/tt0087516/,El juguete rabioso,(1984), ,105 min,Drama,"Silvio, a young poet and inventor, struggles to find employment and to give meaning to his life.",,,,,,,,,
/title/tt0087674/,Der Mann mit dem Ring im Ohr,(1984), , ,,,,,,,,,,,
/title/tt0228998/,Koichiro Uno's Dancer of Izu,(1984), ,68 min,Comedy,,,,,,,,,,
/title/tt0329231/,"Someday, Someone Will Be Killed",(1984), ,97 min,"Comedy, Mystery",,,,,,,,,,
/title/tt0151040/,Impossible Love,(1984), ,169 min,Drama,,,,,,,,,,
/title/tt0194940/,Hissatsu!: Sure Death!,(1984), ,123 min,Drama,A group of seemingly ordinary merchants is really a band of assassins for hire. When they discover that all the assassins in Edo are being killed they must act quickly to find the culprit.,,,,,,,,,
/title/tt0086163/,Radikální rez,(1984), ,83 min,"Crime, Drama",,,,,,,,,,
/title/tt0089407/,Kartka z podrózy,(1984), ,78 min,"Drama, War",,,,,,,,,,
/title/tt0175983/,Obryv,(1984), ,143 min,Drama,,,,,,,,,,
/title/tt0370931/,Malkiyat Sodom,(1984), ,72 min,Drama,"The years after the First World War. Captain Abarov sees that his dreams, feelings, and ideals are in ruins. His family is broken. His friends are desperate. There is only one way out for Abarov-to leave this world.",,,,,,,,,
/title/tt0312555/,Chernite lebedi,(1984), ,102 min,Drama,,,,,,,,,,
/title/tt0123174/,Min farmors hus,(1984), ,83 min,"Comedy, Drama, Romance","A century ago a nanny brings a 6 y.o. to his wealthy grandmother in Copenhagen. His father is too busy and his mother has just died. He loves his nanny but hates his grandmother, who cares more about appearances than for him.",,,,,,,,,
/title/tt0230046/,Blistayushchiy mir,(1984), ,91 min,Sci-Fi,,,,,,,,,,
/title/tt0172437/,Felhöjáték,(1984), ,94 min,Drama,,,,,,,,,,
/title/tt0195588/,Caín,(1984), ,115 min,Drama,,,,,,,,,,
/title/tt0263614/,Kostyor v beloy nochi,(1984), ,85 min,Action,,,,,,,,,,
/title/tt0279440/,Stenata,(1984), ,98 min,Drama,,,,,,,,,,
/title/tt0324474/,Vrak,(1984), ,95 min,Adventure,,,,,,,,,,
/title/tt0262061/,Trevozhnyy rassvet,(1984), ,86 min,Drama,,,,,,,,,,
/title/tt0401242/,Bangkang papel sa dagat ng apoy,(1984), , ,"Action, Drama",UNFAIR LABOR PRACTICES ARE EXPOSED BUT GIVEN A TRADITIONAL SOLUTION IN THIS OTHERWISE ERAP ACTION FILM.,,,,,,,,,
/title/tt0264119/,U prizrakov v plenu,(1984), ,85 min,Drama,,,,,,,,,,
/title/tt0188962/,Una notte di pioggia,(1984), ,90 min,"Drama, Sci-Fi",,,,,,,,,,
/title/tt0088120/,Sinais de Vida,(1984), ,75 min,Biography,,,,,,,,,,
/title/tt0388563/,Az óriás,(1984), ,78 min,Drama,,,,,,,,,,
/title/tt0246558/,Delo 205/1913,(1984), ,147 min,Drama,The film traces the last year of the life of the great Bulgarian poet Peio Yavorov. A real love tragedy started from the shot that took the life of the poet's wife to the last moment of Yavorov's life.,,,,,,,,,
/title/tt0174571/,Yudono-sanroku noroi mura,(1984), ,112 min,,,,,,,,,,,
/title/tt0087831/,Odin i bez oruzhiya,(1984), ,73 min,"Action, Adventure, Crime",,,,,,,,,,
/title/tt0086516/,Unikum,(1984), ,90 min,"Comedy, Sci-Fi","Mixture of social satire and fantasy, in which a worker at a science research facility uses his newfound ability to transmit his dreams and sets up a business to sell them to a sleeping audience.",,,,,,,,,
/title/tt0264095/,Tikhiye vody gluboki,(1984), ,134 min,Drama,,,,,,,,,,
/title/tt0368290/,Spasenieto,(1984), ,141 min,"Drama, War",,,,,,,,,,
/title/tt0230902/,Tropical Mystery: seishun kyowakoku,(1984), ,86 min,"Drama, Mystery",,,,,,,,,,
/title/tt0173059/,Prodavac humoru,(1984), , ,"Comedy, Drama",,,,,,,,,,
/title/tt0246856/,Poklad hrabete Chamaré,(1984), ,78 min,Drama,,,,,,,,,,
/title/tt0335310/,Die Nacht der vier Monde,(1984), ,102 min,Crime,,,,,,,,,,
/title/tt0789767/,Aijou monogatari,(1984), ,100 min,"Drama, Musical",,,,,,,,,,
/title/tt5327378/,Chandranath,(1984), ,133 min,Drama,A story of the superstition of low cast.,,,,,,,,,
